POFOD;cost;response time:BRS_usage_scenario;ContinuousProcessingRateDegreeImpl:server1;ContinuousProcessingRateDegreeImpl:server2;ContinuousProcessingRateDegreeImpl:server3;ContinuousProcessingRateDegreeImpl:server4;ContinuousProcessingRateDegreeImpl:server5;ContinuousProcessingRateDegreeImpl:server6;ContinuousProcessingRateDegreeImpl:server7;ContinuousProcessingRateDegreeImpl:server8;ContinuousProcessingRateDegreeImpl:server9;AssembledComponentDegreeImpl:AC_Webserver;AllocationDegreeImpl:Allocation_AC_Webserver <WebServer>;AllocationDegreeImpl:Allocation_AC_Scheduler <Scheduler>;AllocationDegreeImpl:Allocation_AC_DB <DB>;AllocationDegreeImpl:Allocation_AC_ReportingEngine <ReportingEngine>;AllocationDegreeImpl:Allocation_AC_CacheInfo <CacheInfo>;AllocationDegreeImpl:Allocation_Assembly_GraphicalReporting <GraphicalReporting> <GraphicalReporting>;AllocationDegreeImpl:Allocation_Assembly_OnlineReporting <OnlineReporting> <OnlineReporting>;AllocationDegreeImpl:Allocation_AC_UserManagement <UserManagement> <UserManagement>;AllocationDegreeImpl:Allocation_Assembly_CoreReportingEngine2_gr <CoreReportingEngine2> <CoreReportingEngine2>;Util of server1 CPU;Util of server2 CPU;Util of server3 CPU;Util of server4 CPU;Util of server5 CPU;Util of server6 CPU;Util of server7 CPU;Util of server8 CPU;Util of server9 CPU;
0.001540158091240862;1691.666651668801;2.6259996999999995;17.94310735032912;9.615058262191722;17.81169448101233;11.045938327654788;5.760892475332799;11.081575013789916;13.679277214354954;9.69635605209444;12.280824903323978;WebServer2;server1;server2;server7;server7;server8;server3;server7;server2;server2;0.0183894;0.0693337;0.0628744;0.0;0.0;0.0;0.0823734;0.0135135;0.0;
0.0017047541444404901;2352.6737392243886;5.1832768;17.591736899056997;10.067046750030517;11.818564360615614;13.791544879840977;8.681556502309114;18.927526381695394;6.27141942228584;18.928225792266854;6.281020387820201;WebServer;server8;server6;server9;server1;server9;server7;server5;server7;server9;0.00588829;0.0;0.0;0.0;0.0322427;0.023765;0.212941;0.0237628;0.139288;
0.0016529319900797645;2100.6882897137148;3.4078441;13.919094475152185;7.517755194108018;16.96652543138736;12.365418723129212;16.335725876105652;6.955932630964914;15.213533063495303;11.05193699858841;18.549011198849087;WebServer2;server2;server7;server2;server8;server1;server1;server4;server5;server9;0.0898648;0.142744;0.0;0.0226402;0.0132206;0.0;0.0295732;0.00937452;3.82476E-5;
0.0015066545272724996;1902.7010910904116;2.4255217999999994;13.061888494641043;12.133592722058998;17.256098595274846;18.785787129391007;6.646206729339765;10.400857791262899;18.858066305698642;13.256168652024218;17.95415436796781;WebServer2;server2;server7;server7;server9;server8;server1;server1;server9;server2;0.107172;0.0272526;0.0;0.0;0.0;0.0;0.0632715;0.00988463;0.0178007;
0.0016617665547458138;1773.5168080603485;3.0400643999999994;11.258184739181543;14.788818152117107;11.260041158111864;14.898096426996537;9.221836128183456;16.970526835460575;11.743932591621663;15.899212523117432;12.23064101255315;WebServer;server1;server6;server7;server4;server9;server3;server4;server1;server8;0.0591503;0.0;0.0994556;0.0257475;0.0;0.0265136;0.0632855;4.46237E-5;0.0107135;
0.0017109933816314982;1861.0069315067758;2.853675;8.93212631253109;8.219447087617962;12.271315780386356;15.680954317747501;18.024097879733972;13.443100823105341;19.509817908701322;15.138913364660775;11.296455536909546;WebServer3;server2;server9;server8;server5;server1;server4;server5;server1;server6;0.0388508;0.0510938;0.0;0.0714187;0.0212825;5.27784E-5;0.0;0.0490939;0.0398322;
0.0016094816500963338;2092.165638447348;2.8835528;11.07469663591648;9.794417575541575;17.358922219572996;17.174668951454613;14.663436745318315;18.07250851603211;16.52239575761304;10.93848661555807;18.683507891073347;WebServer3;server8;server9;server5;server7;server9;server2;server3;server9;server3;0.0;0.114337;0.0161697;0.0;0.0506855;0.0;0.00627101;0.0383916;0.0426561;
0.001731648903955052;1774.9115791367512;5.434449900000001;8.479659031591487;8.49042745716263;15.61119475966147;6.652153209381426;6.508012628455285;8.294930338473549;16.145224254008234;10.15587716289492;19.51051590484428;WebServer;server9;server3;server5;server1;server8;server5;server4;server8;server1;0.0122974;0.0;0.0288082;0.0420732;0.286166;0.0;0.0;0.0341578;0.0230488;
0.0016197480056572289;1451.4526260507437;3.3301358;19.823093671979294;12.706590566609666;18.40282065394131;6.170393813540529;15.40038294752468;6.2282899965144916;13.281048978817822;18.408450866588574;11.128800048780615;WebServer3;server6;server2;server2;server9;server8;server5;server5;server6;server9;0.0;0.0938987;0.0;0.0;0.0908933;0.102098;0.0;0.00711789;0.00937368;
0.0017033651886845247;1602.7710976561405;2.912697900000001;10.476954281125877;9.396364676703648;16.599083585978377;11.475089196595839;11.474416637227147;6.439896359885406;7.940305896811614;9.425625051920148;18.027591416773742;WebServer3;server2;server9;server8;server5;server6;server3;server9;server3;server9;0.0;0.0446932;0.080479;0.0;0.00903;0.020347;0.0;0.0788508;0.0405289;
